date,id_borough,borough_name,volume
2009-03-06,2,brooklyn,27.361979166666668
2009-03-06,3,queens,34.74702380952381
2009-03-07,2,brooklyn,22.088541666666668
2009-03-07,3,queens,26.44047619047619
2009-03-08,2,brooklyn,23.533854166666668
2009-03-08,3,queens,28.071428571428573
2009-03-09,2,brooklyn,29.373118279569894
2009-03-09,3,queens,34.76190476190476
2009-03-09,5,staten island,38.55
2009-03-10,2,brooklyn,23.5
2009-03-10,3,queens,37.94642857142857
2009-03-10,5,staten island,26.864583333333332
2009-03-11,2,brooklyn,19.84753787878788
2009-03-11,3,queens,37.11607142857143
2009-03-11,5,staten island,26.55902777777778
2009-03-12,2,brooklyn,21.61927945472249
2009-03-12,3,queens,38.461309523809526
2009-03-12,5,staten island,18.520833333333332
2009-03-13,2,brooklyn,9.13216957605985
2009-03-13,3,queens,15.538812785388128
2009-03-13,5,staten island,2.736111111111111
2009-03-14,2,brooklyn,0.2
2009-03-14,3,queens,47.39897698209719
2009-03-14,5,staten island,0.05223880597014925
2009-03-15,3,queens,26.921130952380953
2009-03-16,4,bronx,85.01724137931035
2009-03-16,3,queens,35.00200601805416
2009-03-17,4,bronx,68.56944444444444
2009-03-17,3,queens,31.959470636889993
2009-03-18,4,bronx,70.14930555555556
2009-03-18,3,queens,32.58092948717949
2009-03-19,4,bronx,69.17708333333333
2009-03-19,3,queens,30.60096153846154
2009-03-20,4,bronx,52.44117647058823
2009-03-20,3,queens,5.25
2009-03-21,4,bronx,111.36458333333333
2009-03-21,3,queens,37.85353535353536
2009-03-21,5,staten island,38.53915662650602
2009-03-22,4,bronx,101.41666666666667
2009-03-22,3,queens,24.72222222222222
2009-03-22,5,staten island,21.760416666666668
2009-03-23,4,bronx,73.95833333333333
2009-03-23,3,queens,34.357638888888886
2009-03-23,5,staten island,33.0527950310559
2009-03-24,4,bronx,79.29166666666667
2009-03-24,3,queens,34.30902777777778
2009-03-24,5,staten island,26.52827380952381
2009-03-25,4,bronx,86.20833333333333
2009-03-25,3,queens,34.329861111111114
2009-03-25,5,staten island,32.87202380952381
2009-03-26,4,bronx,67.34375
2009-03-26,3,queens,34.270833333333336
2009-03-26,5,staten island,32.482142857142854
2009-03-27,4,bronx,125.88349514563107
2009-03-27,3,queens,23.336805555555557
2009-03-27,5,staten island,94.37556973564266
2009-03-28,4,bronx,100.31696428571429
2009-03-28,3,queens,187.89618644067798
2009-03-28,5,staten island,107.20765414599575
2009-03-29,4,bronx,78.68005952380952
2009-03-29,3,queens,154.45052083333334
2009-03-29,5,staten island,99.53559027777777
2009-03-30,4,bronx,72.355871886121
2009-03-30,2,brooklyn,33.07861635220126
2009-03-30,3,queens,192.06640625
2009-03-30,5,staten island,139.80642361111111
2009-03-31,4,bronx,68.3625
2009-03-31,2,brooklyn,29.72809667673716
2009-03-31,3,queens,198.64453125
2009-03-31,5,staten island,146.77864583333334
2009-04-01,4,bronx,68.059375
2009-04-01,2,brooklyn,32.97013142174433
2009-04-01,3,queens,195.2890625
2009-04-01,5,staten island,141.40972222222223
2009-04-02,4,bronx,68.18645833333333
2009-04-02,2,brooklyn,33.6099537037037
2009-04-02,3,queens,200.23828125
2009-04-02,5,staten island,146.59461805555554
2009-04-03,4,bronx,79.80446927374301
2009-04-03,2,brooklyn,33.570601851851855
2009-04-03,3,queens,199.65248226950354
2009-04-03,5,staten island,146.87610619469027
2009-04-04,4,bronx,97.15625
2009-04-04,2,brooklyn,26.85082872928177
2009-04-04,3,queens,173.3860946745562
2009-04-04,5,staten island,131.0978520286396
2009-04-05,4,bronx,81.94392523364486
2009-04-05,2,brooklyn,40.41319444444444
2009-04-05,3,queens,129.64619883040936
2009-04-05,5,staten island,109.36904761904762
2009-04-06,4,bronx,77.69364161849711
2009-04-06,2,brooklyn,32.479166666666664
2009-04-06,3,queens,54.27049180327869
2009-04-06,5,staten island,80.13888888888889
2009-04-07,4,bronx,38.427083333333336
2009-04-07,2,brooklyn,63.162921348314605
2009-04-07,3,queens,39.75347222222222
2009-04-07,5,staten island,89.04166666666667
2009-04-08,4,bronx,41.052083333333336
2009-04-08,2,brooklyn,61.703125
2009-04-08,3,queens,47.4375
2009-04-08,5,staten island,83.66319444444444
