,date,id_borough,borough,volume
438,2009-03-14,2,brooklyn,0.2
439,2009-03-14,3,queens,47.39897698209719
440,2009-03-14,5,staten_island,0.05223880597014925
441,2009-03-15,3,queens,26.921130952380953
442,2009-03-16,3,queens,35.00200601805416
443,2009-03-16,4,the_bronx,85.01724137931035
444,2009-03-17,3,queens,31.959470636889993
445,2009-03-17,4,the_bronx,68.56944444444444
446,2009-03-18,3,queens,32.58092948717949
447,2009-03-18,4,the_bronx,70.14930555555556
448,2009-03-19,3,queens,30.60096153846154
449,2009-03-19,4,the_bronx,69.17708333333333
450,2009-03-20,3,queens,5.25
451,2009-03-20,4,the_bronx,52.44117647058823
452,2009-03-21,3,queens,37.85353535353536
453,2009-03-21,5,staten_island,38.53915662650602
454,2009-03-21,4,the_bronx,111.36458333333333
455,2009-03-22,3,queens,24.72222222222222
456,2009-03-22,5,staten_island,21.760416666666668
457,2009-03-22,4,the_bronx,101.41666666666667
458,2009-03-23,3,queens,34.357638888888886
459,2009-03-23,5,staten_island,33.0527950310559
460,2009-03-23,4,the_bronx,73.95833333333333
461,2009-03-24,3,queens,34.30902777777778
462,2009-03-24,5,staten_island,26.52827380952381
463,2009-03-24,4,the_bronx,79.29166666666667
464,2009-03-25,3,queens,34.329861111111114
465,2009-03-25,5,staten_island,32.87202380952381
466,2009-03-25,4,the_bronx,86.20833333333333
467,2009-03-26,3,queens,34.270833333333336
468,2009-03-26,5,staten_island,32.482142857142854
469,2009-03-26,4,the_bronx,67.34375
470,2009-03-27,3,queens,23.336805555555557
471,2009-03-27,5,staten_island,94.37556973564266
472,2009-03-27,4,the_bronx,125.88349514563107
473,2009-03-28,3,queens,187.89618644067798
474,2009-03-28,5,staten_island,107.20765414599575
475,2009-03-28,4,the_bronx,100.31696428571429
476,2009-03-29,3,queens,154.45052083333334
477,2009-03-29,5,staten_island,99.53559027777777
478,2009-03-29,4,the_bronx,78.68005952380952
479,2009-03-30,2,brooklyn,33.07861635220126
480,2009-03-30,3,queens,192.06640625
481,2009-03-30,5,staten_island,139.80642361111111
482,2009-03-30,4,the_bronx,72.355871886121
483,2009-03-31,2,brooklyn,29.72809667673716
484,2009-03-31,3,queens,198.64453125
485,2009-03-31,5,staten_island,146.77864583333334
486,2009-03-31,4,the_bronx,68.3625
487,2009-04-01,2,brooklyn,32.97013142174433
488,2009-04-01,3,queens,195.2890625
489,2009-04-01,5,staten_island,141.40972222222223
490,2009-04-01,4,the_bronx,68.059375
491,2009-04-02,2,brooklyn,33.6099537037037
492,2009-04-02,3,queens,200.23828125
493,2009-04-02,5,staten_island,146.59461805555554
494,2009-04-02,4,the_bronx,68.18645833333333
495,2009-04-03,2,brooklyn,33.570601851851855
496,2009-04-03,3,queens,199.65248226950354
497,2009-04-03,5,staten_island,146.87610619469027
498,2009-04-03,4,the_bronx,79.80446927374301
499,2009-04-04,2,brooklyn,26.85082872928177
500,2009-04-04,3,queens,173.3860946745562
501,2009-04-04,5,staten_island,131.0978520286396
502,2009-04-04,4,the_bronx,97.15625
503,2009-04-05,2,brooklyn,40.41319444444444
504,2009-04-05,3,queens,129.64619883040936
505,2009-04-05,5,staten_island,109.36904761904762
506,2009-04-05,4,the_bronx,81.94392523364486
507,2009-04-06,2,brooklyn,32.479166666666664
508,2009-04-06,3,queens,54.27049180327869
509,2009-04-06,5,staten_island,80.13888888888889
510,2009-04-06,4,the_bronx,77.69364161849711
511,2009-04-07,2,brooklyn,63.162921348314605
512,2009-04-07,3,queens,39.75347222222222
513,2009-04-07,5,staten_island,89.04166666666667
514,2009-04-07,4,the_bronx,38.427083333333336
515,2009-04-08,2,brooklyn,61.703125
516,2009-04-08,3,queens,47.4375
517,2009-04-08,5,staten_island,83.66319444444444
518,2009-04-08,4,the_bronx,41.052083333333336
519,2009-04-09,2,brooklyn,58.2578125
520,2009-04-09,3,queens,48.916666666666664
521,2009-04-09,5,staten_island,74.09722222222223
522,2009-04-09,4,the_bronx,38.505208333333336
523,2009-04-10,2,brooklyn,57.497395833333336
524,2009-04-10,3,queens,45.00347222222222
525,2009-04-10,5,staten_island,72.47916666666667
526,2009-04-10,4,the_bronx,19.67391304347826
527,2009-04-11,2,brooklyn,57.044270833333336
528,2009-04-11,3,queens,38.61805555555556
529,2009-04-11,5,staten_island,65.64930555555556
530,2009-04-12,2,brooklyn,50.15625
531,2009-04-12,3,queens,36.107638888888886
532,2009-04-12,5,staten_island,56.864583333333336
533,2009-04-13,2,brooklyn,56.494791666666664
534,2009-04-13,3,queens,45.052083333333336
535,2009-04-13,5,staten_island,72.57986111111111
536,2009-04-14,2,brooklyn,55.497395833333336
537,2009-04-14,3,queens,34.27430555555556
538,2009-04-14,5,staten_island,70.25347222222223
539,2009-04-15,2,brooklyn,54.739583333333336
540,2009-04-15,3,queens,25.56779661016949
541,2009-04-15,5,staten_island,68.60763888888889
542,2009-04-16,2,brooklyn,57.346354166666664
543,2009-04-16,3,queens,43.260416666666664
544,2009-04-16,5,staten_island,71.87152777777777
545,2009-04-17,2,brooklyn,27.505555555555556
546,2009-04-17,3,queens,24.4
547,2009-04-17,5,staten_island,17.310606060606062
548,2009-04-18,2,brooklyn,41.45774647887324
549,2009-04-18,1,manhattan,219.5625
550,2009-04-18,3,queens,33.076142131979694
551,2009-04-19,2,brooklyn,38.014583333333334
552,2009-04-19,1,manhattan,80.70833333333333
553,2009-04-19,3,queens,21.642857142857142
554,2009-04-19,4,the_bronx,149.87058823529412
555,2009-04-20,2,brooklyn,105.77149877149877
556,2009-04-20,1,manhattan,268.4583333333333
557,2009-04-20,3,queens,24.86587183308495
558,2009-04-20,4,the_bronx,94.64237288135594
559,2009-04-21,2,brooklyn,115.98090277777777
560,2009-04-21,1,manhattan,304.7083333333333
561,2009-04-21,3,queens,25.16220238095238
562,2009-04-21,4,the_bronx,76.96614583333333
563,2009-04-22,2,brooklyn,121.68722849695916
564,2009-04-22,1,manhattan,237.29166666666666
565,2009-04-22,3,queens,25.107302533532042
566,2009-04-22,4,the_bronx,92.20963541666667
567,2009-04-23,2,brooklyn,126.33680555555556
568,2009-04-23,1,manhattan,216.95833333333334
569,2009-04-23,3,queens,21.156482861400896
570,2009-04-23,4,the_bronx,83.7578125
571,2009-04-24,2,brooklyn,140.9062857142857
572,2009-04-24,1,manhattan,304.625
573,2009-04-24,3,queens,11.188356164383562
574,2009-04-24,4,the_bronx,134.7728237791932
575,2009-04-25,2,brooklyn,150.08482142857142
576,2009-04-25,1,manhattan,158.625
577,2009-04-25,4,the_bronx,134.3984375
578,2009-04-26,2,brooklyn,177.84375
579,2009-04-26,1,manhattan,77.875
580,2009-04-26,4,the_bronx,103.78125
581,2009-04-27,2,brooklyn,178.5610119047619
582,2009-04-27,1,manhattan,278.0
583,2009-04-27,3,queens,70.75257731958763
584,2009-04-27,4,the_bronx,76.27631578947368
585,2009-04-28,2,brooklyn,247.34710743801654
586,2009-04-28,1,manhattan,292.5833333333333
587,2009-04-28,3,queens,54.59027777777778
588,2009-04-28,4,the_bronx,39.951388888888886
589,2009-04-29,2,brooklyn,233.68148148148148
590,2009-04-29,1,manhattan,292.875
591,2009-04-29,3,queens,53.326388888888886
