,date,id_cd,cd_name,id_borough,borough,pm 2.5,air_quality
669,2009-12-01,209,Parkchester and Soundview (CD9),4,the_bronx,9.96,bueno
670,2009-12-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,9.5,bueno
671,2009-12-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,9.71,bueno
672,2009-12-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,9.6,bueno
673,2009-12-01,301,Greenpoint and Williamsburg (CD1),2,brooklyn,10.73,bueno
674,2009-12-01,302,Fort Greene and Brooklyn Heights (CD2),2,brooklyn,10.52,bueno
675,2009-12-01,303,Bedford Stuyvesant (CD3),2,brooklyn,9.9,bueno
676,2009-12-01,304,Bushwick (CD4),2,brooklyn,9.84,bueno
677,2009-12-01,305,East New York and Starrett City (CD5),2,brooklyn,9.74,bueno
678,2009-12-01,306,Park Slope and Carroll Gardens (CD6),2,brooklyn,10.45,bueno
679,2009-12-01,307,Sunset Park (CD7),2,brooklyn,10.29,bueno
680,2009-12-01,308,Crown Heights and Prospect Heights (CD8),2,brooklyn,9.98,bueno
681,2009-12-01,309,South Crown Heights and Lefferts Gardens (CD9),2,brooklyn,9.91,bueno
682,2009-12-01,310,Bay Ridge and Dyker Heights (CD10),2,brooklyn,9.41,bueno
683,2009-12-01,311,Bensonhurst (CD11),2,brooklyn,9.18,bueno
684,2009-12-01,312,Borough Park (CD12),2,brooklyn,9.64,bueno
685,2009-12-01,313,Coney Island (CD13),2,brooklyn,8.76,bueno
686,2009-12-01,314,Flatbush and Midwood (CD14),2,brooklyn,9.72,bueno
687,2009-12-01,315,Sheepshead Bay (CD15),2,brooklyn,8.94,bueno
688,2009-12-01,316,Brownsville (CD16),2,brooklyn,10.0,bueno
689,2009-12-01,317,East Flatbush (CD17),2,brooklyn,9.87,bueno
690,2009-12-01,318,Flatlands and Canarsie (CD18),2,brooklyn,9.09,bueno
691,2009-12-01,401,Long Island City and Astoria (CD1),3,queens,9.43,bueno
692,2009-12-01,402,Woodside and Sunnyside (CD2),3,queens,10.56,bueno
693,2009-12-01,403,Jackson Heights (CD3),3,queens,9.23,bueno
694,2009-12-01,404,Elmhurst and Corona (CD4),3,queens,9.79,bueno
695,2009-12-01,405,Ridgewood and Maspeth (CD5),3,queens,9.67,bueno
696,2009-12-01,406,Rego Park and Forest Hills (CD6),3,queens,9.8,bueno
697,2009-12-01,407,Flushing and Whitestone (CD7),3,queens,9.38,bueno
698,2009-12-01,408,Hillcrest and Fresh Meadows (CD8),3,queens,9.28,bueno
699,2009-12-01,409,Kew Gardens and Woodhaven (CD9),3,queens,9.48,bueno
700,2009-12-01,410,South Ozone Park and Howard Beach (CD10),3,queens,9.0,bueno
701,2009-12-01,411,Bayside and Little Neck (CD11),3,queens,8.97,bueno
702,2009-12-01,412,Jamaica and Hollis (CD12),3,queens,9.22,bueno
703,2009-12-01,413,Queens Village (CD13),3,queens,8.66,bueno
704,2009-12-01,414,Rockaway and Broad Channel (CD14),3,queens,7.98,bueno
705,2009-12-01,501,St. George and Stapleton (CD1),5,staten_island,8.87,bueno
706,2009-12-01,502,South Beach and Willowbrook (CD2),5,staten_island,8.8,bueno
707,2009-12-01,503,Tottenville and Great Kills (CD3),5,staten_island,8.75,bueno
708,2010-12-01,101,Financial District (CD1),1,manhattan,12.27,aceptable
709,2010-12-01,102,Greenwich Village and Soho (CD2),1,manhattan,12.08,aceptable
710,2010-12-01,103,Lower East Side and Chinatown (CD3),1,manhattan,11.26,bueno
711,2010-12-01,104,Clinton and Chelsea (CD4),1,manhattan,12.43,aceptable
712,2010-12-01,105,Midtown (CD5),1,manhattan,14.8,aceptable
713,2010-12-01,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,13.13,aceptable
714,2010-12-01,107,Upper West Side (CD7),1,manhattan,11.47,bueno
715,2010-12-01,108,Upper East Side (CD8),1,manhattan,12.13,aceptable
716,2010-12-01,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,11.19,bueno
717,2010-12-01,110,Central Harlem (CD10),1,manhattan,11.08,bueno
718,2010-12-01,111,East Harlem (CD11),1,manhattan,11.12,bueno
719,2010-12-01,112,Washington Heights and Inwood (CD12),1,manhattan,11.13,bueno
720,2010-12-01,201,Mott Haven and Melrose (CD1),4,the_bronx,11.58,bueno
721,2010-12-01,202,Hunts Point and Longwood (CD2),4,the_bronx,11.47,bueno
722,2010-12-01,203,Morrisania and Crotona (CD3),4,the_bronx,11.09,bueno
723,2010-12-01,204,Highbridge and Concourse (CD4),4,the_bronx,11.58,bueno
724,2010-12-01,205,Fordham and University Heights (CD5),4,the_bronx,11.71,bueno
725,2010-12-01,206,Belmont and East Tremont (CD6),4,the_bronx,11.18,bueno
726,2010-12-01,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,11.08,bueno
727,2010-12-01,208,Riverdale and Fieldston (CD8),4,the_bronx,10.65,bueno
728,2010-12-01,209,Parkchester and Soundview (CD9),4,the_bronx,10.68,bueno
729,2010-12-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,10.42,bueno
730,2010-12-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,10.45,bueno
731,2010-12-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,10.41,bueno
732,2010-12-01,301,Greenpoint and Williamsburg (CD1),2,brooklyn,11.6,bueno
733,2010-12-01,302,Fort Greene and Brooklyn Heights (CD2),2,brooklyn,11.12,bueno
734,2010-12-01,303,Bedford Stuyvesant (CD3),2,brooklyn,10.38,bueno
735,2010-12-01,304,Bushwick (CD4),2,brooklyn,10.31,bueno
736,2010-12-01,305,East New York and Starrett City (CD5),2,brooklyn,10.03,bueno
737,2010-12-01,306,Park Slope and Carroll Gardens (CD6),2,brooklyn,11.13,bueno
738,2010-12-01,307,Sunset Park (CD7),2,brooklyn,10.92,bueno
739,2010-12-01,308,Crown Heights and Prospect Heights (CD8),2,brooklyn,10.36,bueno
740,2010-12-01,309,South Crown Heights and Lefferts Gardens (CD9),2,brooklyn,10.23,bueno
741,2010-12-01,310,Bay Ridge and Dyker Heights (CD10),2,brooklyn,10.01,bueno
742,2010-12-01,311,Bensonhurst (CD11),2,brooklyn,9.72,bueno
743,2010-12-01,312,Borough Park (CD12),2,brooklyn,10.1,bueno
744,2010-12-01,313,Coney Island (CD13),2,brooklyn,9.37,bueno
745,2010-12-01,314,Flatbush and Midwood (CD14),2,brooklyn,10.08,bueno
746,2010-12-01,315,Sheepshead Bay (CD15),2,brooklyn,9.46,bueno
747,2010-12-01,316,Brownsville (CD16),2,brooklyn,10.3,bueno
748,2010-12-01,317,East Flatbush (CD17),2,brooklyn,10.23,bueno
749,2010-12-01,318,Flatlands and Canarsie (CD18),2,brooklyn,9.53,bueno
750,2010-12-01,401,Long Island City and Astoria (CD1),3,queens,10.38,bueno
751,2010-12-01,402,Woodside and Sunnyside (CD2),3,queens,11.48,bueno
752,2010-12-01,403,Jackson Heights (CD3),3,queens,9.94,bueno
753,2010-12-01,404,Elmhurst and Corona (CD4),3,queens,10.3,bueno
754,2010-12-01,405,Ridgewood and Maspeth (CD5),3,queens,10.23,bueno
755,2010-12-01,406,Rego Park and Forest Hills (CD6),3,queens,10.1,bueno
756,2010-12-01,407,Flushing and Whitestone (CD7),3,queens,10.09,bueno
757,2010-12-01,408,Hillcrest and Fresh Meadows (CD8),3,queens,9.71,bueno
758,2010-12-01,409,Kew Gardens and Woodhaven (CD9),3,queens,9.72,bueno
759,2010-12-01,410,South Ozone Park and Howard Beach (CD10),3,queens,9.24,bueno
760,2010-12-01,411,Bayside and Little Neck (CD11),3,queens,9.69,bueno
761,2010-12-01,412,Jamaica and Hollis (CD12),3,queens,9.54,bueno
762,2010-12-01,413,Queens Village (CD13),3,queens,9.17,bueno
763,2010-12-01,414,Rockaway and Broad Channel (CD14),3,queens,8.44,bueno
764,2010-12-01,501,St. George and Stapleton (CD1),5,staten_island,9.58,bueno
765,2010-12-01,502,South Beach and Willowbrook (CD2),5,staten_island,9.46,bueno
766,2010-12-01,503,Tottenville and Great Kills (CD3),5,staten_island,9.33,bueno
767,2011-12-01,101,Financial District (CD1),1,manhattan,11.3,bueno
768,2011-12-01,102,Greenwich Village and Soho (CD2),1,manhattan,11.05,bueno
769,2011-12-01,103,Lower East Side and Chinatown (CD3),1,manhattan,10.14,bueno
770,2011-12-01,104,Clinton and Chelsea (CD4),1,manhattan,11.43,bueno
771,2011-12-01,105,Midtown (CD5),1,manhattan,14.24,aceptable
772,2011-12-01,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,12.31,aceptable
773,2011-12-01,107,Upper West Side (CD7),1,manhattan,10.44,bueno
774,2011-12-01,108,Upper East Side (CD8),1,manhattan,11.22,bueno
775,2011-12-01,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,10.05,bueno
776,2011-12-01,110,Central Harlem (CD10),1,manhattan,9.95,bueno
777,2011-12-01,111,East Harlem (CD11),1,manhattan,9.98,bueno
778,2011-12-01,112,Washington Heights and Inwood (CD12),1,manhattan,9.88,bueno
779,2011-12-01,201,Mott Haven and Melrose (CD1),4,the_bronx,10.38,bueno
780,2011-12-01,202,Hunts Point and Longwood (CD2),4,the_bronx,10.25,bueno
781,2011-12-01,203,Morrisania and Crotona (CD3),4,the_bronx,9.88,bueno
782,2011-12-01,204,Highbridge and Concourse (CD4),4,the_bronx,10.4,bueno
783,2011-12-01,205,Fordham and University Heights (CD5),4,the_bronx,10.5,bueno
784,2011-12-01,206,Belmont and East Tremont (CD6),4,the_bronx,9.93,bueno
785,2011-12-01,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,9.82,bueno
786,2011-12-01,208,Riverdale and Fieldston (CD8),4,the_bronx,9.27,bueno
787,2011-12-01,209,Parkchester and Soundview (CD9),4,the_bronx,9.45,bueno
788,2011-12-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,9.13,bueno
789,2011-12-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,9.15,bueno
790,2011-12-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,9.03,bueno
791,2011-12-01,301,Greenpoint and Williamsburg (CD1),2,brooklyn,10.38,bueno
792,2011-12-01,302,Fort Greene and Brooklyn Heights (CD2),2,brooklyn,9.92,bueno
793,2011-12-01,303,Bedford Stuyvesant (CD3),2,brooklyn,9.2,bueno
794,2011-12-01,304,Bushwick (CD4),2,brooklyn,9.15,bueno
795,2011-12-01,305,East New York and Starrett City (CD5),2,brooklyn,8.88,bueno
796,2011-12-01,306,Park Slope and Carroll Gardens (CD6),2,brooklyn,9.87,bueno
797,2011-12-01,307,Sunset Park (CD7),2,brooklyn,9.66,bueno
798,2011-12-01,308,Crown Heights and Prospect Heights (CD8),2,brooklyn,9.18,bueno
799,2011-12-01,309,South Crown Heights and Lefferts Gardens (CD9),2,brooklyn,9.07,bueno
800,2011-12-01,310,Bay Ridge and Dyker Heights (CD10),2,brooklyn,8.81,bueno
801,2011-12-01,311,Bensonhurst (CD11),2,brooklyn,8.56,bueno
802,2011-12-01,312,Borough Park (CD12),2,brooklyn,8.91,bueno
803,2011-12-01,313,Coney Island (CD13),2,brooklyn,8.24,bueno
804,2011-12-01,314,Flatbush and Midwood (CD14),2,brooklyn,8.92,bueno
805,2011-12-01,315,Sheepshead Bay (CD15),2,brooklyn,8.32,bueno
806,2011-12-01,316,Brownsville (CD16),2,brooklyn,9.14,bueno
807,2011-12-01,317,East Flatbush (CD17),2,brooklyn,9.05,bueno
808,2011-12-01,318,Flatlands and Canarsie (CD18),2,brooklyn,8.35,bueno
809,2011-12-01,401,Long Island City and Astoria (CD1),3,queens,9.19,bueno
810,2011-12-01,402,Woodside and Sunnyside (CD2),3,queens,10.29,bueno
811,2011-12-01,403,Jackson Heights (CD3),3,queens,8.81,bueno
812,2011-12-01,404,Elmhurst and Corona (CD4),3,queens,9.22,bueno
813,2011-12-01,405,Ridgewood and Maspeth (CD5),3,queens,9.07,bueno
814,2011-12-01,406,Rego Park and Forest Hills (CD6),3,queens,9.05,bueno
815,2011-12-01,407,Flushing and Whitestone (CD7),3,queens,8.93,bueno
816,2011-12-01,408,Hillcrest and Fresh Meadows (CD8),3,queens,8.61,bueno
817,2011-12-01,409,Kew Gardens and Woodhaven (CD9),3,queens,8.63,bueno
818,2011-12-01,410,South Ozone Park and Howard Beach (CD10),3,queens,8.12,bueno
819,2011-12-01,411,Bayside and Little Neck (CD11),3,queens,8.53,bueno
820,2011-12-01,412,Jamaica and Hollis (CD12),3,queens,8.45,bueno
821,2011-12-01,413,Queens Village (CD13),3,queens,8.05,bueno
822,2011-12-01,414,Rockaway and Broad Channel (CD14),3,queens,7.36,bueno
823,2011-12-01,501,St. George and Stapleton (CD1),5,staten_island,8.4,bueno
824,2011-12-01,502,South Beach and Willowbrook (CD2),5,staten_island,8.35,bueno
825,2011-12-01,503,Tottenville and Great Kills (CD3),5,staten_island,8.33,bueno
826,2012-12-01,101,Financial District (CD1),1,manhattan,11.06,bueno
827,2012-12-01,102,Greenwich Village and Soho (CD2),1,manhattan,10.9,bueno
828,2012-12-01,103,Lower East Side and Chinatown (CD3),1,manhattan,9.9,bueno
829,2012-12-01,104,Clinton and Chelsea (CD4),1,manhattan,11.39,bueno
830,2012-12-01,105,Midtown (CD5),1,manhattan,14.26,aceptable
831,2012-12-01,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,12.25,aceptable
832,2012-12-01,107,Upper West Side (CD7),1,manhattan,10.35,bueno
833,2012-12-01,108,Upper East Side (CD8),1,manhattan,11.13,bueno
834,2012-12-01,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,9.75,bueno
835,2012-12-01,110,Central Harlem (CD10),1,manhattan,9.64,bueno
836,2012-12-01,111,East Harlem (CD11),1,manhattan,9.71,bueno
837,2012-12-01,112,Washington Heights and Inwood (CD12),1,manhattan,9.46,bueno
838,2012-12-01,201,Mott Haven and Melrose (CD1),4,the_bronx,9.97,bueno
839,2012-12-01,202,Hunts Point and Longwood (CD2),4,the_bronx,9.76,bueno
840,2012-12-01,203,Morrisania and Crotona (CD3),4,the_bronx,9.4,bueno
841,2012-12-01,204,Highbridge and Concourse (CD4),4,the_bronx,9.97,bueno
842,2012-12-01,205,Fordham and University Heights (CD5),4,the_bronx,10.05,bueno
843,2012-12-01,206,Belmont and East Tremont (CD6),4,the_bronx,9.46,bueno
844,2012-12-01,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,9.4,bueno
845,2012-12-01,208,Riverdale and Fieldston (CD8),4,the_bronx,8.87,bueno
846,2012-12-01,209,Parkchester and Soundview (CD9),4,the_bronx,8.94,bueno
847,2012-12-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,8.66,bueno
848,2012-12-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,8.71,bueno
849,2012-12-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,8.66,bueno
850,2012-12-01,301,Greenpoint and Williamsburg (CD1),2,brooklyn,10.09,bueno
851,2012-12-01,302,Fort Greene and Brooklyn Heights (CD2),2,brooklyn,9.52,bueno
852,2012-12-01,303,Bedford Stuyvesant (CD3),2,brooklyn,8.82,bueno
853,2012-12-01,304,Bushwick (CD4),2,brooklyn,8.82,bueno
854,2012-12-01,305,East New York and Starrett City (CD5),2,brooklyn,8.65,bueno
855,2012-12-01,306,Park Slope and Carroll Gardens (CD6),2,brooklyn,9.4,bueno
856,2012-12-01,307,Sunset Park (CD7),2,brooklyn,9.18,bueno
857,2012-12-01,308,Crown Heights and Prospect Heights (CD8),2,brooklyn,8.77,bueno
858,2012-12-01,309,South Crown Heights and Lefferts Gardens (CD9),2,brooklyn,8.64,bueno
859,2012-12-01,310,Bay Ridge and Dyker Heights (CD10),2,brooklyn,8.41,bueno
860,2012-12-01,311,Bensonhurst (CD11),2,brooklyn,8.23,bueno
861,2012-12-01,312,Borough Park (CD12),2,brooklyn,8.5,bueno
862,2012-12-01,313,Coney Island (CD13),2,brooklyn,8.04,bueno
863,2012-12-01,314,Flatbush and Midwood (CD14),2,brooklyn,8.55,bueno
864,2012-12-01,315,Sheepshead Bay (CD15),2,brooklyn,8.14,bueno
865,2012-12-01,316,Brownsville (CD16),2,brooklyn,8.82,bueno
866,2012-12-01,317,East Flatbush (CD17),2,brooklyn,8.69,bueno
867,2012-12-01,318,Flatlands and Canarsie (CD18),2,brooklyn,8.16,bueno
868,2012-12-01,401,Long Island City and Astoria (CD1),3,queens,8.9,bueno
869,2012-12-01,402,Woodside and Sunnyside (CD2),3,queens,10.05,bueno
870,2012-12-01,403,Jackson Heights (CD3),3,queens,8.43,bueno
871,2012-12-01,404,Elmhurst and Corona (CD4),3,queens,8.86,bueno
872,2012-12-01,405,Ridgewood and Maspeth (CD5),3,queens,8.76,bueno
873,2012-12-01,406,Rego Park and Forest Hills (CD6),3,queens,8.71,bueno
874,2012-12-01,407,Flushing and Whitestone (CD7),3,queens,8.43,bueno
875,2012-12-01,408,Hillcrest and Fresh Meadows (CD8),3,queens,8.23,bueno
876,2012-12-01,409,Kew Gardens and Woodhaven (CD9),3,queens,8.38,bueno
877,2012-12-01,410,South Ozone Park and Howard Beach (CD10),3,queens,7.99,bueno
878,2012-12-01,411,Bayside and Little Neck (CD11),3,queens,8.06,bueno
879,2012-12-01,412,Jamaica and Hollis (CD12),3,queens,8.26,bueno
880,2012-12-01,413,Queens Village (CD13),3,queens,7.87,bueno
881,2012-12-01,414,Rockaway and Broad Channel (CD14),3,queens,7.61,bueno
882,2012-12-01,501,St. George and Stapleton (CD1),5,staten_island,8.11,bueno
883,2012-12-01,502,South Beach and Willowbrook (CD2),5,staten_island,8.05,bueno
884,2012-12-01,503,Tottenville and Great Kills (CD3),5,staten_island,7.84,bueno
885,2013-12-01,101,Financial District (CD1),1,manhattan,14.51,aceptable
886,2013-12-01,102,Greenwich Village and Soho (CD2),1,manhattan,14.41,aceptable
887,2013-12-01,103,Lower East Side and Chinatown (CD3),1,manhattan,13.39,aceptable
888,2013-12-01,104,Clinton and Chelsea (CD4),1,manhattan,14.89,aceptable
889,2013-12-01,105,Midtown (CD5),1,manhattan,17.44,aceptable
890,2013-12-01,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,15.55,aceptable
891,2013-12-01,107,Upper West Side (CD7),1,manhattan,13.77,aceptable
892,2013-12-01,108,Upper East Side (CD8),1,manhattan,14.42,aceptable
893,2013-12-01,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,13.17,aceptable
894,2013-12-01,110,Central Harlem (CD10),1,manhattan,13.03,aceptable
895,2013-12-01,111,East Harlem (CD11),1,manhattan,13.11,aceptable
896,2013-12-01,112,Washington Heights and Inwood (CD12),1,manhattan,12.91,aceptable
897,2013-12-01,201,Mott Haven and Melrose (CD1),4,the_bronx,13.38,aceptable
898,2013-12-01,202,Hunts Point and Longwood (CD2),4,the_bronx,13.15,aceptable
899,2013-12-01,203,Morrisania and Crotona (CD3),4,the_bronx,12.77,aceptable
900,2013-12-01,204,Highbridge and Concourse (CD4),4,the_bronx,13.34,aceptable
901,2013-12-01,205,Fordham and University Heights (CD5),4,the_bronx,13.44,aceptable
902,2013-12-01,206,Belmont and East Tremont (CD6),4,the_bronx,12.85,aceptable
903,2013-12-01,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,12.83,aceptable
904,2013-12-01,208,Riverdale and Fieldston (CD8),4,the_bronx,12.44,aceptable
905,2013-12-01,209,Parkchester and Soundview (CD9),4,the_bronx,12.25,aceptable
906,2013-12-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,11.95,bueno
907,2013-12-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,12.1,aceptable
908,2013-12-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,12.16,aceptable
909,2013-12-01,301,Greenpoint and Williamsburg (CD1),2,brooklyn,13.59,aceptable
910,2013-12-01,302,Fort Greene and Brooklyn Heights (CD2),2,brooklyn,12.96,aceptable
911,2013-12-01,303,Bedford Stuyvesant (CD3),2,brooklyn,12.1,aceptable
912,2013-12-01,304,Bushwick (CD4),2,brooklyn,12.06,aceptable
913,2013-12-01,305,East New York and Starrett City (CD5),2,brooklyn,11.62,bueno
914,2013-12-01,306,Park Slope and Carroll Gardens (CD6),2,brooklyn,12.9,aceptable
915,2013-12-01,307,Sunset Park (CD7),2,brooklyn,12.62,aceptable
916,2013-12-01,308,Crown Heights and Prospect Heights (CD8),2,brooklyn,12.01,aceptable
917,2013-12-01,309,South Crown Heights and Lefferts Gardens (CD9),2,brooklyn,11.82,bueno
918,2013-12-01,310,Bay Ridge and Dyker Heights (CD10),2,brooklyn,11.78,bueno
919,2013-12-01,311,Bensonhurst (CD11),2,brooklyn,11.38,bueno
920,2013-12-01,312,Borough Park (CD12),2,brooklyn,11.71,bueno
921,2013-12-01,313,Coney Island (CD13),2,brooklyn,11.03,bueno
922,2013-12-01,314,Flatbush and Midwood (CD14),2,brooklyn,11.62,bueno
923,2013-12-01,315,Sheepshead Bay (CD15),2,brooklyn,11.02,bueno
924,2013-12-01,316,Brownsville (CD16),2,brooklyn,11.91,bueno
925,2013-12-01,317,East Flatbush (CD17),2,brooklyn,11.77,bueno
926,2013-12-01,318,Flatlands and Canarsie (CD18),2,brooklyn,11.04,bueno
927,2013-12-01,401,Long Island City and Astoria (CD1),3,queens,12.3,aceptable
928,2013-12-01,402,Woodside and Sunnyside (CD2),3,queens,13.5,aceptable
929,2013-12-01,403,Jackson Heights (CD3),3,queens,11.67,bueno
930,2013-12-01,404,Elmhurst and Corona (CD4),3,queens,12.04,aceptable
931,2013-12-01,405,Ridgewood and Maspeth (CD5),3,queens,11.98,bueno
932,2013-12-01,406,Rego Park and Forest Hills (CD6),3,queens,11.73,bueno
933,2013-12-01,407,Flushing and Whitestone (CD7),3,queens,11.51,bueno
934,2013-12-01,408,Hillcrest and Fresh Meadows (CD8),3,queens,11.06,bueno
935,2013-12-01,409,Kew Gardens and Woodhaven (CD9),3,queens,11.28,bueno
936,2013-12-01,410,South Ozone Park and Howard Beach (CD10),3,queens,10.74,bueno
937,2013-12-01,411,Bayside and Little Neck (CD11),3,queens,10.87,bueno
938,2013-12-01,412,Jamaica and Hollis (CD12),3,queens,10.88,bueno
939,2013-12-01,413,Queens Village (CD13),3,queens,10.35,bueno
940,2013-12-01,414,Rockaway and Broad Channel (CD14),3,queens,9.87,bueno
941,2013-12-01,501,St. George and Stapleton (CD1),5,staten_island,11.97,bueno
942,2013-12-01,502,South Beach and Willowbrook (CD2),5,staten_island,11.85,bueno
943,2013-12-01,503,Tottenville and Great Kills (CD3),5,staten_island,11.58,bueno
944,2014-06-01,101,Financial District (CD1),1,manhattan,10.92,bueno
945,2014-06-01,102,Greenwich Village and Soho (CD2),1,manhattan,10.82,bueno
946,2014-06-01,103,Lower East Side and Chinatown (CD3),1,manhattan,10.04,bueno
947,2014-06-01,104,Clinton and Chelsea (CD4),1,manhattan,11.09,bueno
948,2014-06-01,105,Midtown (CD5),1,manhattan,13.17,aceptable
949,2014-06-01,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,11.68,bueno
950,2014-06-01,107,Upper West Side (CD7),1,manhattan,9.79,bueno
951,2014-06-01,108,Upper East Side (CD8),1,manhattan,10.46,bueno
952,2014-06-01,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,9.17,bueno
953,2014-06-01,110,Central Harlem (CD10),1,manhattan,9.05,bueno
954,2014-06-01,111,East Harlem (CD11),1,manhattan,9.25,bueno
955,2014-06-01,112,Washington Heights and Inwood (CD12),1,manhattan,8.94,bueno
956,2014-06-01,201,Mott Haven and Melrose (CD1),4,the_bronx,9.57,bueno
957,2014-06-01,202,Hunts Point and Longwood (CD2),4,the_bronx,9.45,bueno
958,2014-06-01,203,Morrisania and Crotona (CD3),4,the_bronx,8.94,bueno
959,2014-06-01,204,Highbridge and Concourse (CD4),4,the_bronx,9.39,bueno
960,2014-06-01,205,Fordham and University Heights (CD5),4,the_bronx,9.5,bueno
961,2014-06-01,206,Belmont and East Tremont (CD6),4,the_bronx,9.07,bueno
962,2014-06-01,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,9.0,bueno
963,2014-06-01,208,Riverdale and Fieldston (CD8),4,the_bronx,8.65,bueno
964,2014-06-01,209,Parkchester and Soundview (CD9),4,the_bronx,8.63,bueno
965,2014-06-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,8.56,bueno
966,2014-06-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,8.53,bueno
967,2014-06-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,8.64,bueno
968,2014-06-01,301,Greenpoint and Williamsburg (CD1),2,brooklyn,10.46,bueno
969,2014-06-01,302,Fort Greene and Brooklyn Heights (CD2),2,brooklyn,9.86,bueno
970,2014-06-01,303,Bedford Stuyvesant (CD3),2,brooklyn,9.09,bueno
971,2014-06-01,304,Bushwick (CD4),2,brooklyn,9.03,bueno
972,2014-06-01,305,East New York and Starrett City (CD5),2,brooklyn,8.73,bueno
973,2014-06-01,306,Park Slope and Carroll Gardens (CD6),2,brooklyn,9.86,bueno
974,2014-06-01,307,Sunset Park (CD7),2,brooklyn,9.55,bueno
975,2014-06-01,308,Crown Heights and Prospect Heights (CD8),2,brooklyn,9.02,bueno
976,2014-06-01,309,South Crown Heights and Lefferts Gardens (CD9),2,brooklyn,8.84,bueno
977,2014-06-01,310,Bay Ridge and Dyker Heights (CD10),2,brooklyn,8.51,bueno
978,2014-06-01,311,Bensonhurst (CD11),2,brooklyn,8.22,bueno
979,2014-06-01,312,Borough Park (CD12),2,brooklyn,8.63,bueno
980,2014-06-01,313,Coney Island (CD13),2,brooklyn,7.9,bueno
981,2014-06-01,314,Flatbush and Midwood (CD14),2,brooklyn,8.61,bueno
982,2014-06-01,315,Sheepshead Bay (CD15),2,brooklyn,8.03,bueno
983,2014-06-01,316,Brownsville (CD16),2,brooklyn,8.99,bueno
984,2014-06-01,317,East Flatbush (CD17),2,brooklyn,8.86,bueno
985,2014-06-01,318,Flatlands and Canarsie (CD18),2,brooklyn,8.21,bueno
986,2014-06-01,401,Long Island City and Astoria (CD1),3,queens,8.76,bueno
987,2014-06-01,402,Woodside and Sunnyside (CD2),3,queens,10.17,bueno
988,2014-06-01,403,Jackson Heights (CD3),3,queens,8.2,bueno
989,2014-06-01,404,Elmhurst and Corona (CD4),3,queens,8.66,bueno
990,2014-06-01,405,Ridgewood and Maspeth (CD5),3,queens,8.87,bueno
991,2014-06-01,406,Rego Park and Forest Hills (CD6),3,queens,8.48,bueno
992,2014-06-01,407,Flushing and Whitestone (CD7),3,queens,8.23,bueno
993,2014-06-01,408,Hillcrest and Fresh Meadows (CD8),3,queens,8.03,bueno
994,2014-06-01,409,Kew Gardens and Woodhaven (CD9),3,queens,8.28,bueno
995,2014-06-01,410,South Ozone Park and Howard Beach (CD10),3,queens,7.91,bueno
996,2014-06-01,411,Bayside and Little Neck (CD11),3,queens,7.94,bueno
997,2014-06-01,412,Jamaica and Hollis (CD12),3,queens,8.11,bueno
998,2014-06-01,413,Queens Village (CD13),3,queens,7.74,bueno
999,2014-06-01,414,Rockaway and Broad Channel (CD14),3,queens,7.36,bueno
1000,2014-06-01,501,St. George and Stapleton (CD1),5,staten_island,8.16,bueno
1001,2014-06-01,502,South Beach and Willowbrook (CD2),5,staten_island,7.93,bueno
1002,2014-06-01,503,Tottenville and Great Kills (CD3),5,staten_island,7.59,bueno
1003,2013-12-01,101,Financial District (CD1),1,manhattan,11.37,bueno
1004,2013-12-01,102,Greenwich Village and Soho (CD2),1,manhattan,11.23,bueno
1005,2013-12-01,103,Lower East Side and Chinatown (CD3),1,manhattan,10.31,bueno
