license_class,trips_per_day,farebox_per_day,unique_drivers,unique_vehicles,vehicles_per_day,avg_days_vehicles_on_road,avg_hours_per_day_per_vehicle,avg_days_drivers_on_road,avg_hours_per_day_per_driver,avg_minutes_per_trip,percent_of_trips_paid_with_credit_card,trips_per_day_shared,date,month_year1,trips_per_month,month_date,farebox_per_month,week,trips_per_week,year,farebox_per_week,total_trips_per_day,shared_trips_per_day_percent,farebox_per_trip,farebox_per_vehicle
FHV - Black Car,5359,0,2737,2725,1469,16.7,3.3,16.7,3.3,0.0,0.0,0,2015-01,2015-01,166129,2015-01-28,0,04,37513,2015,0,5359,0.0,0.0,0.0
FHV - Black Car,6213,0,2640,2620,1618,17.3,3.5,17.2,3.5,0.0,0.0,0,2015-02,2015-02,173964,2015-02-28,0,08,43491,2015,0,6213,0.0,0.0,0.0
FHV - Black Car,5338,0,2921,2882,1296,13.9,3.3,13.6,3.3,0.0,0.0,0,2015-03,2015-03,165478,2015-03-28,0,12,37366,2015,0,5338,0.0,0.0,0.0
FHV - Black Car,10060,0,5237,5225,2653,15.2,3.3,15.2,3.2,0.0,0.0,0,2015-04,2015-04,301800,2015-04-28,0,17,70420,2015,0,10060,0.0,0.0,0.0
FHV - Black Car,7681,0,4561,4550,2055,14.0,3.2,14.0,3.2,0.0,0.0,0,2015-05,2015-05,238111,2015-05-28,0,21,53767,2015,0,7681,0.0,0.0,0.0
FHV - Black Car,9276,0,5009,4956,2543,15.4,3.2,15.3,3.2,0.0,0.0,0,2015-06,2015-06,278280,2015-06-28,0,25,64932,2015,0,9276,0.0,0.0,0.0
FHV - Black Car,7574,0,4296,4248,2117,15.5,3.1,15.4,3.1,0.0,0.0,0,2015-07,2015-07,234794,2015-07-28,0,30,53018,2015,0,7574,0.0,0.0,0.0
FHV - Black Car,7988,0,5154,5073,2384,14.6,2.9,14.4,2.9,0.0,0.0,0,2015-08,2015-08,247628,2015-08-28,0,34,55916,2015,0,7988,0.0,0.0,0.0
FHV - Black Car,10293,0,5937,5875,2769,14.1,3.2,14.0,3.2,0.0,0.0,0,2015-09,2015-09,308790,2015-09-28,0,39,72051,2015,0,10293,0.0,0.0,0.0
FHV - Black Car,16756,0,7837,7652,3974,16.1,3.5,15.7,3.5,0.0,0.0,0,2015-10,2015-10,519436,2015-10-28,0,43,117292,2015,0,16756,0.0,0.0,0.0
FHV - Black Car,15069,0,7790,7942,4024,15.2,3.2,15.1,3.3,0.0,0.0,0,2015-11,2015-11,452070,2015-11-28,0,47,105483,2015,0,15069,0.0,0.0,0.0
FHV - Black Car,15377,0,8494,8429,3928,14.5,3.3,14.3,3.3,0.0,0.0,0,2015-12,2015-12,476687,2015-12-28,0,52,107639,2015,0,15377,0.0,0.0,0.0
FHV - Black Car,14352,0,8911,8788,4087,14.4,3.1,14.3,3.0,0.0,0.0,0,2016-01,2016-01,444912,2016-01-28,0,04,100464,2016,0,14352,0.0,0.0,0.0
FHV - Black Car,19854,0,9263,9138,4768,15.1,3.4,15.0,3.4,0.0,0.0,0,2016-02,2016-02,575766,2016-02-28,0,08,138978,2016,0,19854,0.0,0.0,0.0
FHV - Black Car,14138,0,6836,6543,3846,18.2,3.2,17.5,3.2,0.0,0.0,0,2016-03,2016-03,438278,2016-03-28,0,13,98966,2016,0,14138,0.0,0.0,0.0
FHV - Black Car,14535,0,7361,7036,3939,16.8,3.2,16.2,3.2,0.0,0.0,0,2016-04,2016-04,436050,2016-04-28,0,17,101745,2016,0,14535,0.0,0.0,0.0
FHV - Black Car,14705,0,7059,7029,3818,16.8,3.3,16.7,3.3,0.0,0.0,0,2016-05,2016-05,455855,2016-05-28,0,21,102935,2016,0,14705,0.0,0.0,0.0
FHV - Black Car,15375,0,6889,6794,3957,17.5,3.3,17.3,3.3,0.0,0.0,0,2016-06,2016-06,461250,2016-06-28,0,26,107625,2016,0,15375,0.0,0.0,0.0
FHV - Black Car,12589,0,6525,6423,3336,16.1,3.2,15.9,3.2,0.0,0.0,0,2016-07,2016-07,390259,2016-07-28,0,30,88123,2016,0,12589,0.0,0.0,0.0
FHV - Black Car,12344,0,6410,6289,3383,16.7,3.1,16.5,3.1,0.0,0.0,0,2016-08,2016-08,382664,2016-08-28,0,34,86408,2016,0,12344,0.0,0.0,0.0
FHV - Black Car,14150,0,6611,6261,3456,16.6,3.5,15.8,3.5,0.0,0.0,0,2016-09,2016-09,424500,2016-09-28,0,39,99050,2016,0,14150,0.0,0.0,0.0
FHV - Black Car,12933,0,6616,6381,3375,16.4,3.3,15.8,3.3,0.0,0.0,0,2016-10,2016-10,400923,2016-10-28,0,43,90531,2016,0,12933,0.0,0.0,0.0
FHV - Black Car,12670,0,6407,6114,3345,16.4,3.3,15.7,3.3,0.0,0.0,0,2016-11,2016-11,380100,2016-11-28,0,48,88690,2016,0,12670,0.0,0.0,0.0
FHV - Black Car,12185,0,6304,6140,3102,15.7,3.3,15.2,3.3,0.0,0.0,0,2016-12,2016-12,377735,2016-12-28,0,52,85295,2016,0,12185,0.0,0.0,0.0
FHV - Black Car,12660,0,6481,6431,3297,15.9,3.3,15.8,3.3,0.0,0.0,0,2017-01,2017-01,392460,2017-01-28,0,04,88620,2017,0,12660,0.0,0.0,0.0
FHV - Black Car,13280,0,6931,6769,3599,14.9,3.2,14.7,3.1,0.0,0.0,0,2017-02,2017-02,371840,2017-02-28,0,09,92960,2017,0,13280,0.0,0.0,0.0
FHV - Black Car,14500,0,7334,6815,3742,17.0,3.3,16.0,3.2,0.0,0.0,0,2017-03,2017-03,449500,2017-03-28,0,13,101500,2017,0,14500,0.0,0.0,0.0
FHV - Black Car,13676,0,7201,6725,3536,15.8,3.3,14.8,3.2,0.0,0.0,0,2017-04,2017-04,410280,2017-04-28,0,17,95732,2017,0,13676,0.0,0.0,0.0
FHV - Black Car,15505,0,7974,7435,4054,16.9,3.3,15.9,3.2,0.0,0.0,0,2017-05,2017-05,480655,2017-05-28,0,21,108535,2017,0,15505,0.0,0.0,0.0
FHV - Black Car,14274,0,7450,7394,3840,15.6,3.2,15.5,3.2,39.0,0.0,0,2017-06,2017-06,428220,2017-06-28,0,26,99918,2017,0,14274,0.0,0.0,0.0
FHV - Black Car,13084,0,7559,7486,3515,14.6,3.2,14.5,3.1,36.0,0.0,0,2017-07,2017-07,405604,2017-07-28,0,30,91588,2017,0,13084,0.0,0.0,0.0
FHV - Black Car,13985,0,7463,7406,3686,15.4,3.2,15.4,3.2,35.0,0.0,0,2017-08,2017-08,433535,2017-08-28,0,35,97895,2017,0,13985,0.0,0.0,0.0
FHV - Black Car,15975,0,7777,7693,3906,15.2,3.4,15.2,3.4,36.0,0.0,0,2017-09,2017-09,479250,2017-09-28,0,39,111825,2017,0,15975,0.0,0.0,0.0
FHV - Black Car,16405,0,8008,7882,4221,16.6,3.3,16.5,3.3,38.0,0.0,0,2017-10,2017-10,508555,2017-10-28,0,43,114835,2017,0,16405,0.0,0.0,0.0
FHV - Black Car,15718,0,7376,7331,3859,15.8,3.4,15.8,3.4,37.0,0.0,0,2017-11,2017-11,471540,2017-11-28,0,48,110026,2017,0,15718,0.0,0.0,0.0
FHV - Black Car,15541,0,7789,7703,3720,15.0,3.4,14.9,3.4,35.0,0.0,0,2017-12,2017-12,481771,2017-12-28,0,52,108787,2017,0,15541,0.0,0.0,0.0
FHV - Black Car,15445,0,7464,7410,3778,15.8,3.4,15.7,3.4,35.0,0.0,0,2018-01,2018-01,478795,2018-01-28,0,04,108115,2018,0,15445,0.0,0.0,0.0
FHV - Black Car,17415,0,7550,7529,4063,15.1,3.5,15.1,3.5,33.0,0.0,0,2018-02,2018-02,487620,2018-02-28,0,09,121905,2018,0,17415,0.0,0.0,0.0
FHV - Black Car,16422,0,7535,7471,3988,16.5,3.4,16.5,3.4,35.0,0.0,0,2018-03,2018-03,509082,2018-03-28,0,13,114954,2018,0,16422,0.0,0.0,0.0
FHV - Black Car,16088,0,7221,7176,3832,16.0,3.5,16.0,3.4,34.0,0.0,0,2018-04,2018-04,482640,2018-04-28,0,17,112616,2018,0,16088,0.0,0.0,0.0
FHV - Black Car,16826,0,7268,7224,3906,16.8,3.5,16.7,3.5,35.0,0.0,0,2018-05,2018-05,521606,2018-05-28,0,22,117782,2018,0,16826,0.0,0.0,0.0
FHV - Black Car,17207,0,7155,7119,3809,16.1,3.5,16.0,3.5,34.0,0.0,0,2018-06,2018-06,516210,2018-06-28,0,26,120449,2018,0,17207,0.0,0.0,0.0
FHV - Black Car,13614,0,6242,6188,3086,15.5,3.4,15.4,3.4,32.0,0.0,13,2018-07,2018-07,422034,2018-07-28,0,30,95298,2018,0,13627,0.0,0.0,0.0
FHV - Black Car,14455,0,6634,6609,3448,16.2,3.4,16.2,3.4,32.0,0.0,16,2018-08,2018-08,448105,2018-08-28,0,35,101185,2018,0,14471,0.0,0.0,0.0
FHV - Black Car,15159,0,6183,6140,3232,15.8,3.7,15.7,3.7,32.0,0.0,291,2018-09,2018-09,454770,2018-09-28,0,39,106113,2018,0,15450,0.02,0.0,0.0
FHV - Black Car,18364,0,7582,7476,3933,16.3,3.6,16.3,3.6,34.0,0.0,158,2018-10,2018-10,569284,2018-10-28,0,43,128548,2018,0,18522,0.01,0.0,0.0
FHV - Black Car,17791,0,7362,7340,3891,15.9,3.6,15.9,3.6,30.0,0.0,17734,2018-11,2018-11,533730,2018-11-28,0,48,124537,2018,0,35525,0.5,0.0,0.0
FHV - Black Car,16120,0,7321,7286,3463,14.7,3.6,14.8,3.6,30.0,0.0,128,2018-12,2018-12,499720,2018-12-28,0,52,112840,2018,0,16248,0.01,0.0,0.0
FHV - Black Car,15024,0,6111,6072,3156,16.1,3.7,16.1,3.7,27.0,0.0,104,2019-01,2019-01,465744,2019-01-28,0,04,105168,2019,0,15128,0.01,0.0,0.0
FHV - Black Car,13692,0,5129,5103,2811,15.4,3.8,15.4,3.8,28.0,0.0,0,2019-02,2019-02,383376,2019-02-28,0,08,95844,2019,0,13692,0.0,0.0,0.0
FHV - Black Car,8778,0,4513,4498,1916,13.2,3.5,13.3,3.5,23.0,0.0,0,2019-03,2019-03,272118,2019-03-28,0,12,61446,2019,0,8778,0.0,0.0,0.0
FHV - Black Car,15660,0,5824,5795,3126,16.2,3.9,16.2,3.8,27.0,0.0,0,2019-04,2019-04,469800,2019-04-28,0,16,109620,2019,0,15660,0.0,0.0,0.0
FHV - Black Car,16186,0,6211,6171,3237,16.3,3.9,16.2,3.8,27.0,0.0,0,2019-05,2019-05,501766,2019-05-28,0,21,113302,2019,0,16186,0.0,0.0,0.0
FHV - Black Car,14233,0,5876,5858,2988,15.3,3.7,15.3,3.7,29.0,0.0,0,2019-06,2019-06,426990,2019-06-28,0,25,99631,2019,0,14233,0.0,0.0,0.0
FHV - Black Car,13993,0,5995,5968,2914,15.1,3.7,15.1,3.7,29.0,0.0,0,2019-07,2019-07,433783,2019-07-28,0,29,97951,2019,0,13993,0.0,0.0,0.0
FHV - Black Car,12787,0,5874,5845,2964,15.7,3.4,15.7,3.4,32.0,0.0,0,2019-08,2019-08,396397,2019-08-28,0,34,89509,2019,0,12787,0.0,0.0,0.0
FHV - Black Car,12373,0,5499,5417,2846,15.8,3.5,15.6,3.5,32.0,0.0,0,2019-09,2019-09,371190,2019-09-28,0,38,86611,2019,0,12373,0.0,0.0,0.0
FHV - Black Car,16245,0,7120,7071,3757,16.5,3.6,16.4,3.6,29.0,0.0,0,2019-10,2019-10,503595,2019-10-28,0,43,113715,2019,0,16245,0.0,0.0,0.0
FHV - Black Car,16612,0,7237,7219,3645,15.2,3.7,15.2,3.7,28.0,0.0,0,2019-11,2019-11,498360,2019-11-28,0,47,116284,2019,0,16612,0.0,0.0,0.0
FHV - Black Car,18498,0,8019,7994,3873,15.0,3.8,15.1,3.8,29.0,0.0,0,2019-12,2019-12,573438,2019-12-28,0,51,129486,2019,0,18498,0.0,0.0,0.0
FHV - Black Car,22195,0,8625,8634,4409,15.8,4.0,15.9,4.0,25.0,0.0,0,2020-01,2020-01,688045,2020-01-28,0,04,155365,2020,0,22195,0.0,0.0,0.0
FHV - Black Car,20412,0,8415,8403,4238,14.6,3.9,14.7,3.9,27.0,0.0,0,2020-02,2020-02,591948,2020-02-28,0,08,142884,2020,0,20412,0.0,0.0,0.0
FHV - Black Car,13708,0,8345,8342,2917,10.8,3.8,10.9,3.8,24.0,0.0,0,2020-03,2020-03,424948,2020-03-28,0,12,95956,2020,0,13708,0.0,0.0,0.0
FHV - Black Car,5103,0,2413,2425,982,12.2,4.1,12.2,4.1,19.0,0.0,0,2020-04,2020-04,153090,2020-04-28,0,17,35721,2020,0,5103,0.0,0.0,0.0
FHV - Black Car,6180,0,2851,2861,1186,12.9,4.1,12.9,4.1,20.0,0.0,0,2020-05,2020-05,191580,2020-05-28,0,21,43260,2020,0,6180,0.0,0.0,0.0
FHV - Black Car,9323,0,3157,3165,1533,14.5,4.6,14.6,4.6,22.0,0.0,0,2020-06,2020-06,279690,2020-06-28,0,25,65261,2020,0,9323,0.0,0.0,0.0
FHV - Black Car,8692,0,3113,3128,1446,14.3,4.6,14.4,4.6,25.0,0.0,0,2020-07,2020-07,269452,2020-07-28,0,30,60844,2020,0,8692,0.0,0.0,0.0
FHV - Black Car,9723,0,3838,3856,1673,13.5,4.4,13.5,4.4,24.0,0.0,0,2020-08,2020-08,301413,2020-08-28,0,34,68061,2020,0,9723,0.0,0.0,0.0
FHV - Black Car,12762,0,4539,4543,2160,14.3,4.5,14.3,4.5,25.0,0.0,0,2020-09,2020-09,382860,2020-09-28,0,39,89334,2020,0,12762,0.0,0.0,0.0
FHV - Black Car,10932,0,4237,4215,1954,14.4,4.4,14.4,4.3,24.0,0.0,0,2020-10,2020-10,338892,2020-10-28,0,43,76524,2020,0,10932,0.0,0.0,0.0
FHV - Black Car,11825,0,4460,4458,2013,13.6,4.5,13.6,4.5,24.0,0.0,0,2020-11,2020-11,354750,2020-11-28,0,47,82775,2020,0,11825,0.0,0.0,0.0
FHV - Black Car,11293,0,4217,4187,1915,14.2,4.5,14.1,4.5,22.0,0.0,0,2020-12,2020-12,350083,2020-12-28,0,52,79051,2020,0,11293,0.0,0.0,0.0
FHV - Black Car,10386,0,3816,3806,1752,14.3,4.4,14.3,4.4,22.0,0.0,0,2021-01,2021-01,321966,2021-01-28,0,04,72702,2021,0,10386,0.0,0.0,0.0
FHV - Black Car,10716,0,3563,3561,1725,13.6,4.6,13.6,4.6,23.0,0.0,0,2021-02,2021-02,300048,2021-02-28,0,08,75012,2021,0,10716,0.0,0.0,0.0
FHV - Black Car,13000,0,4003,3995,2049,15.9,4.6,16.0,4.6,23.0,0.0,0,2021-03,2021-03,403000,2021-03-28,0,12,91000,2021,0,13000,0.0,0.0,0.0
FHV - Black Car,12658,0,4229,4224,2098,14.9,4.5,15.0,4.5,24.0,0.0,0,2021-04,2021-04,379740,2021-04-28,0,17,88606,2021,0,12658,0.0,0.0,0.0
FHV - Black Car,13022,0,4294,4278,2070,15.0,4.6,15.0,4.6,24.0,0.0,0,2021-05,2021-05,403682,2021-05-28,0,21,91154,2021,0,13022,0.0,0.0,0.0
FHV - Black Car,14136,0,4658,4643,2281,14.7,4.5,14.8,4.5,25.0,0.0,0,2021-06,2021-06,424080,2021-06-28,0,26,98952,2021,0,14136,0.0,0.0,0.0
FHV - Black Car,10249,0,4207,4182,1800,13.3,4.3,13.4,4.2,26.0,0.0,0,2021-07,2021-07,317719,2021-07-28,0,30,71743,2021,0,10249,0.0,0.0,0.0
FHV - Black Car,9744,0,3749,3704,1614,13.5,4.4,13.5,4.4,26.0,0.0,0,2021-08,2021-08,302064,2021-08-28,0,34,68208,2021,0,9744,0.0,0.0,0.0
FHV - Black Car,11332,0,4848,4739,2069,13.1,4.1,12.9,4.1,28.0,0.0,0,2021-09,2021-09,339960,2021-09-28,0,39,79324,2021,0,11332,0.0,0.0,0.0
FHV - Black Car,11816,0,5236,5109,2241,13.6,4.0,13.5,3.9,28.0,0.0,0,2021-10,2021-10,366296,2021-10-28,0,43,82712,2021,0,11816,0.0,0.0,0.0
FHV - Black Car,11915,0,5048,4917,2260,13.8,4.0,13.7,4.0,27.0,0.0,0,2021-11,2021-11,357450,2021-11-28,0,47,83405,2021,0,11915,0.0,0.0,0.0
FHV - Black Car,15518,0,7495,7420,2924,12.2,4.0,12.2,4.0,27.0,0.0,0,2021-12,2021-12,481058,2021-12-28,0,52,108626,2021,0,15518,0.0,0.0,0.0
FHV - Black Car,13440,0,7171,7136,2625,11.4,3.9,11.5,3.9,24.0,0.0,0,2022-01,2022-01,416640,2022-01-28,0,04,94080,2022,0,13440,0.0,0.0,0.0
FHV - Black Car,17521,0,7336,7265,3208,12.4,4.1,12.4,4.1,26.0,0.0,0,2022-02,2022-02,490588,2022-02-28,0,09,122647,2022,0,17521,0.0,0.0,0.0
FHV - Black Car,17453,0,7008,6909,3191,14.3,4.1,14.3,4.1,27.0,0.0,0,2022-03,2022-03,541043,2022-03-28,0,13,122171,2022,0,17453,0.0,0.0,0.0
FHV - Black Car,17243,0,7209,7093,3173,13.4,4.1,13.4,4.1,28.0,0.0,0,2022-04,2022-04,517290,2022-04-28,0,17,120701,2022,0,17243,0.0,0.0,0.0
FHV - Black Car,16299,0,7226,7072,2969,13.0,4.1,13.0,4.1,28.0,0.0,0,2022-05,2022-05,505269,2022-05-28,0,21,114093,2022,0,16299,0.0,0.0,0.0
FHV - Black Car,16972,0,7208,6996,3136,13.5,4.1,13.3,4.0,28.0,0.0,0,2022-06,2022-06,509160,2022-06-28,0,26,118804,2022,0,16972,0.0,0.0,0.0
FHV - Black Car,15364,0,7449,7181,2916,12.6,4.0,12.4,4.0,25.0,0.0,0,2022-07,2022-07,476284,2022-07-28,0,30,107548,2022,0,15364,0.0,0.0,0.0
FHV - Black Car,12590,0,6268,6223,2551,12.7,3.8,12.8,3.8,27.0,0.0,0,2022-08,2022-08,390290,2022-08-28,0,34,88130,2022,0,12590,0.0,0.0,0.0
FHV - Black Car,17259,0,7184,6949,3060,13.2,4.3,13.1,4.2,29.0,0.0,0,2022-09,2022-09,517770,2022-09-28,0,39,120813,2022,0,17259,0.0,0.0,0.0
FHV - Black Car,17143,0,7360,7027,3105,13.7,4.3,13.4,4.2,30.0,0.0,0,2022-10,2022-10,531433,2022-10-28,0,43,120001,2022,0,17143,0.0,0.0,0.0
FHV - Black Car,16695,0,7175,7146,3119,13.1,4.2,13.1,4.2,30.0,0.0,0,2022-11,2022-11,500850,2022-11-28,0,48,116865,2022,0,16695,0.0,0.0,0.0
FHV - Black Car,19063,0,7852,7550,3178,13.0,4.5,12.8,4.4,28.0,0.0,0,2022-12,2022-12,590953,2022-12-28,0,52,133441,2022,0,19063,0.0,0.0,0.0
FHV - High Volume,60357,0,13153,12544,7265,18.0,5.4,17.6,5.3,0.0,0.0,0,2015-01,2015-01,1871067,2015-01-28,0,04,422499,2015,0,60357,0.0,0.0,0.0
FHV - High Volume,77796,0,14180,13531,8402,17.4,5.8,17.1,5.8,0.0,0.0,0,2015-02,2015-02,2178288,2015-02-28,0,08,544572,2015,0,77796,0.0,0.0,0.0
FHV - High Volume,72889,0,14995,14290,8579,18.6,5.5,18.2,5.5,0.0,0.0,0,2015-03,2015-03,2259559,2015-03-28,0,12,510223,2015,0,72889,0.0,0.0,0.0
FHV - High Volume,82498,0,16473,16006,9711,18.2,5.6,17.8,5.5,0.0,0.0,0,2015-04,2015-04,2474940,2015-04-28,0,17,577486,2015,0,82498,0.0,0.0,0.0
FHV - High Volume,94103,0,19076,14122,8120,17.8,5.4,18.0,5.6,0.0,0.0,0,2015-05,2015-05,2917193,2015-05-28,0,21,658721,2015,0,94103,0.0,0.0,0.0
FHV - High Volume,102793,0,20452,19840,12089,18.3,5.6,17.9,5.5,0.0,0.0,0,2015-06,2015-06,3083790,2015-06-28,0,25,719551,2015,0,102793,0.0,0.0,0.0
FHV - High Volume,112207,0,22070,22646,13358,18.3,5.5,17.5,5.4,0.0,0.0,0,2015-07,2015-07,3478417,2015-07-28,0,30,785449,2015,0,112207,0.0,0.0,0.0
FHV - High Volume,123807,0,25085,24452,14485,18.4,5.6,18.0,5.5,0.0,0.0,0,2015-08,2015-08,3838017,2015-08-28,0,34,866649,2015,0,123807,0.0,0.0,0.0
FHV - High Volume,144300,0,26914,26050,15814,18.2,5.8,17.8,5.7,0.0,0.0,0,2015-09,2015-09,4329000,2015-09-28,0,39,1010100,2015,0,144300,0.0,0.0,0.0
FHV - High Volume,163168,0,29151,28002,17701,19.6,5.8,19.1,5.7,0.0,0.0,0,2015-10,2015-10,5058208,2015-10-28,0,43,1142176,2015,0,163168,0.0,0.0,0.0
FHV - High Volume,163178,0,30119,28845,18141,18.9,5.7,18.4,5.6,0.0,0.0,0,2015-11,2015-11,4895340,2015-11-28,0,47,1142246,2015,0,163178,0.0,0.0,0.0
FHV - High Volume,168786,0,31249,30010,18733,19.4,5.6,19.0,5.6,0.0,0.0,0,2015-12,2015-12,5232366,2015-12-28,0,52,1181502,2015,0,168786,0.0,0.0,0.0
FHV - High Volume,166805,0,32497,32056,19007,18.5,5.5,18.2,5.5,0.0,0.0,0,2016-01,2016-01,5170955,2016-01-28,0,04,1167635,2016,0,166805,0.0,0.0,0.0
FHV - High Volume,201940,0,32348,31921,19596,17.9,5.9,17.7,5.9,0.0,0.0,0,2016-02,2016-02,5856260,2016-02-28,0,08,1413580,2016,0,201940,0.0,0.0,0.0
FHV - High Volume,195837,0,31716,32016,19685,19.2,5.8,19.0,5.7,0.0,0.0,0,2016-03,2016-03,6070947,2016-03-28,0,13,1370859,2016,0,195837,0.0,0.0,0.0
FHV - High Volume,217147,0,34250,33518,20967,18.9,6.1,18.5,6.0,0.0,0.0,0,2016-04,2016-04,6514410,2016-04-28,0,17,1520029,2016,0,217147,0.0,0.0,0.0
FHV - High Volume,226667,0,36443,35611,21717,19.0,6.1,18.7,6.0,0.0,0.0,0,2016-05,2016-05,7026677,2016-05-28,0,21,1586669,2016,0,226667,0.0,0.0,0.0
FHV - High Volume,242233,0,38771,37615,23824,19.0,6.0,18.7,5.9,0.0,0.0,0,2016-06,2016-06,7266990,2016-06-28,0,26,1695631,2016,0,242233,0.0,0.0,0.0
